source_imageid,destination_imageid,distance
1177,254,0.63
1177,2242,0.63
1177,1295,0.63
1177,922,0.65
1177,606,0.66
1177,2360,0.66
1177,1273,0.66
1177,1399,0.67
1177,1089,0.67
1177,390,0.69
1177,1152,0.7
1177,366,0.77
1177,1147,0.78
1177,2215,0.79
1177,1204,0.81
1177,2213,0.81
1177,1284,0.82
1177,2054,0.84
1177,2103,0.85
1177,1249,0.85
1178,1044,0.66
1178,1292,0.76
1178,1159,0.8
1178,547,0.81
1178,2170,0.82
1178,2213,0.83
1178,1113,0.83
1178,1127,0.83
1178,1781,0.83
1178,1217,0.85
1178,985,0.85
1178,2255,0.86
1178,1204,0.9
1178,2214,0.9
1178,1058,0.9
1178,2366,0.91
1178,2091,0.93
1178,422,0.93
1178,363,0.93
1178,2176,0.94
1178,2358,0.94
1178,1111,0.94
1178,679,0.94
1183,1673,0.93
1183,482,0.98
1183,464,1.0
1183,469,1.01
1183,2288,1.02
1183,281,1.02
1183,207,1.03
1183,2181,1.03
1183,444,1.05
1183,522,1.05
1183,1086,1.06
1183,833,1.09
1183,1510,1.1
1183,173,1.11
1183,386,1.11
1183,1808,1.12
1183,2326,1.12
1183,1471,1.13
1183,2336,1.13
1183,102,1.14
1183,200,1.14
1183,459,1.14
1183,1612,1.15
1183,1118,1.15
1184,369,0.58
1184,1917,0.64
1184,2123,0.64
1184,2292,0.77
1184,2018,0.81
1184,1874,0.82
1184,196,0.83
1184,2050,0.85
1184,1233,0.86
1184,263,0.86
1184,2326,0.87
1184,2025,0.87
1184,1839,0.87
1184,2071,0.88
1184,999,0.88
1184,1727,0.89
1184,197,0.89
1184,861,0.91
1184,186,0.92
1184,1278,0.92
1184,1615,0.92
1184,380,0.93
1184,2091,0.93
1184,1507,0.94
1186,412,0.44
1186,1488,0.54
1186,1126,0.55
1186,2351,0.55
1186,1112,0.57
1186,1103,0.62
1186,692,0.62
1186,368,0.62
1186,1757,0.63
1186,1134,0.63
1186,661,0.64
1186,1196,0.65
1186,1133,0.65
1186,1594,0.66
1186,1831,0.69
1186,139,0.7
1186,2133,0.73
1186,90,0.75
1186,824,0.75
1186,589,0.76
1186,1750,0.77
1186,2233,0.77
1186,2125,0.77
1186,2251,0.77
1187,663,0.78
1187,546,0.8
1187,1517,0.82
1187,1434,0.86
1187,998,0.86
1187,447,0.91
1187,368,0.95
1187,1757,0.99
1187,650,1.0
1187,2206,1.0
1187,279,1.01
1187,842,1.01
1187,771,1.02
1187,322,1.02
1187,298,1.03
1187,337,1.03
1187,714,1.04
1187,697,1.04
1187,875,1.04
1187,692,1.06
1187,1068,1.06
1187,139,1.07
1187,1103,1.07
1187,1512,1.08
1188,400,0.0
1188,1605,0.54
1188,984,0.65
1188,1909,0.68
1188,2211,0.7
1188,2125,0.7
1188,2033,0.72
1188,317,0.74
1188,1701,0.74
1188,1594,0.74
1188,1803,0.75
1188,122,0.75
1188,688,0.76
1188,1697,0.76
1188,2008,0.76
1188,352,0.77
1188,1585,0.77
1188,874,0.8
1188,1996,0.8
1188,2267,0.8
1188,2022,0.8
1188,494,0.8
1188,614,0.8
1188,1417,0.81
1192,1148,0.82
1192,1947,0.82
1192,1166,0.82
1192,1659,0.87
1192,1251,0.87
1192,1790,0.88
1192,1420,0.89
1192,1442,0.89
1192,1337,0.9
1192,2060,0.91
1192,1777,0.91
1192,2257,0.93
1192,835,0.93
1192,2241,0.94
1192,1024,0.94
1192,2210,0.94
1192,320,0.94
1192,950,0.96
1192,470,0.96
1192,2315,0.96
1192,764,0.96
1192,1845,0.97
1192,1081,0.97
1192,173,0.98
1196,1488,0.45
1196,824,0.46
1196,861,0.47
1196,200,0.5
1196,1757,0.5
1196,349,0.51
1196,1126,0.52
1196,443,0.53
1196,692,0.55
1196,661,0.56
1196,535,0.58
1196,412,0.58
1196,759,0.6
1196,1727,0.6
1196,1103,0.6
1196,1831,0.6
1196,352,0.6
1196,364,0.6
1196,917,0.61
1196,139,0.62
1196,2337,0.63
1196,2025,0.63
1196,368,0.63
1196,1186,0.65
1197,948,0.17
1197,844,0.29
1197,963,0.35
1197,1001,0.37
1197,961,0.53
1197,751,0.82
1197,1617,0.87
1197,2027,0.89
1197,817,0.9
1197,565,0.91
1197,934,0.91
1197,1938,0.96
1197,2270,0.96
1197,2282,0.98
1197,175,1.03
1197,1209,1.03
1197,165,1.04
1197,1542,1.05
1197,1723,1.05
1197,928,1.05
1197,930,1.05
1197,941,1.05
1197,943,1.05
1199,413,0.57
1199,828,0.59
1199,1633,0.61
1199,1751,0.66
1199,1567,0.66
1199,1170,0.67
1199,1925,0.69
1199,1089,0.7
1199,693,0.7
1199,2355,0.7
1199,254,0.7
1199,2242,0.7
1199,1832,0.72
1199,2224,0.72
1199,869,0.73
1199,2254,0.73
1199,1204,0.73
1199,1516,0.75
1199,292,0.76
1199,1176,0.77
1199,718,0.77
1199,1647,0.78
1199,1147,0.79
1199,2360,0.79
1200,1612,0.9
1200,441,0.93
1200,1054,0.94
1200,454,0.94
1200,680,1.0
1200,1808,1.0
1200,521,1.01
1200,925,1.01
1200,1413,1.01
1200,272,1.02
1200,261,1.04
1200,152,1.05
1200,2065,1.06
1200,2087,1.06
1200,1634,1.07
1200,846,1.07
1200,367,1.08
1200,1000,1.08
1200,758,1.09
1200,20,1.09
1200,655,1.09
1200,1105,1.1
1200,2172,1.1
1200,1681,1.1
1202,1277,0.34
1202,1413,0.41
1202,1302,0.6
1202,364,0.7
1202,1307,0.73
1202,329,0.73
1202,2138,0.81
1202,262,0.83
1202,1715,0.83
1202,182,0.84
1202,13,0.85
1202,521,0.92
1202,148,0.92
1202,271,0.92
1202,20,0.93
1202,1757,0.96
1202,861,0.97
1202,1215,0.97
1202,1301,0.98
1202,824,0.98
1202,2025,0.98
1202,142,1.0
1202,1196,1.0
1202,443,1.01
1204,1147,0.56
1204,366,0.58
1204,413,0.68
1204,436,0.68
1204,1925,0.7
1204,1113,0.71
1204,1127,0.71
1204,922,0.72
1204,1044,0.73
1204,1647,0.73
1204,1199,0.73
1204,2360,0.75
1204,302,0.75
1204,2355,0.78
1204,2317,0.78
1204,1256,0.78
1204,828,0.79
1204,2194,0.81
1204,1177,0.81
1204,1246,0.81
1204,1818,0.83
1204,1917,0.84
1204,2123,0.84
1204,1752,0.84
1205,2293,0.0
1205,1051,0.45
1205,1518,0.59
1205,2147,0.59
1205,1750,0.65
1205,1420,0.66
1205,1832,0.69
1205,1148,0.69
1205,1947,0.69
1205,274,0.7
1205,2108,0.73
1205,1442,0.75
1205,324,0.75
1205,254,0.77
1205,2242,0.77
1205,828,0.78
1205,1486,0.8
1205,2254,0.8
1205,1220,0.81
1205,560,0.81
1205,1114,0.82
1205,690,0.83
1205,950,0.83
1206,881,0.56
1206,535,0.58
1206,802,0.6
1206,1726,0.62
1206,2025,0.63
1206,262,0.65
1206,1715,0.65
1206,759,0.66
1206,1761,0.69
1206,1301,0.7
1206,1312,0.71
1206,186,0.71
1206,298,0.71
1206,337,0.71
1206,253,0.71
1206,1611,0.71
1206,1643,0.71
1206,697,0.73
1206,217,0.73
1206,1012,0.73
1206,1831,0.75
1206,2350,0.75
1206,196,0.76
1206,352,0.76
1207,1644,1.01
1207,549,1.02
1207,739,1.05
1207,1681,1.05
1207,1110,1.1
1207,1172,1.12
1207,147,1.13
1207,700,1.13
1207,264,1.13
1207,1725,1.14
1207,925,1.14
1207,545,1.15
1207,290,1.15
1207,441,1.16
1207,899,1.16
1207,1296,1.16
1207,1732,1.17
1207,846,1.17
1207,735,1.18
1207,1304,1.19
1207,241,1.19
1207,1404,1.2
1207,2196,1.21
1207,709,1.21
1208,1550,0.81
1208,417,0.87
1208,914,0.89
1208,1353,0.96
1208,2367,1.11
1208,1815,1.13
1208,1805,1.16
1208,876,1.16
1208,702,1.17
1208,709,1.19
1208,1908,1.2
1208,867,1.22
1208,1807,1.23
1208,1978,1.23
1208,1718,1.23
1208,650,1.24
1208,418,1.24
1208,2189,1.25
1208,2279,1.25
1208,326,1.26
1208,1771,1.26
1208,483,1.27
1208,13,1.27
1208,658,1.28
1209,2282,0.34
1209,1723,0.45
1209,934,0.46
1209,565,0.46
1209,1938,0.49
1209,2270,0.49
1209,932,0.65
1209,961,0.71
1209,1844,0.73
1209,1934,0.73
1209,1001,0.73
1209,963,0.74
1209,1047,0.86
1209,84,0.88
1209,844,0.88
1209,1636,0.89
1209,1618,0.9
1209,948,0.91
1209,127,0.92
1209,2145,0.96
1209,635,0.97
1209,798,0.99
1209,498,0.99
1213,1073,1.14
1213,1149,1.14
1213,82,1.17
1213,1537,1.19
1213,928,1.2
1213,930,1.2
1213,941,1.2
1213,943,1.2
1213,281,1.21
1213,938,1.21
1213,738,1.23
1213,191,1.24
1213,444,1.25
1213,630,1.25
1213,1721,1.26
1213,464,1.27
1213,2203,1.27
1213,970,1.27
1213,1505,1.27
1213,1451,1.29
1213,720,1.31
1213,768,1.31
1213,1725,1.31
1213,2076,1.32
1213,1154,0.0
1213,648,0.82
1213,1675,1.06
1213,2082,1.12
1213,1317,1.18
1213,1404,1.18
1213,1128,1.19
1213,1621,1.22
1213,630,1.23
1213,1073,1.27
1213,1149,1.27
1213,770,1.27
1213,540,1.29
1213,1743,1.29
1213,1762,1.29
1213,1763,1.29
1213,1607,1.3
1213,771,1.32
1213,454,1.33
1213,1544,1.36
1213,1663,1.36
1213,819,1.38
1213,344,1.39
1214,1278,0.67
1214,1087,0.81
1214,1089,0.82
1214,1152,0.83
1214,1170,0.85
1214,184,0.85
1214,300,0.85
1214,2215,0.87
1214,2241,0.88
1214,1176,0.89
1214,2054,0.89
1214,2103,0.9
1214,606,0.9
1214,309,0.9
1214,1790,0.9
1214,547,0.91
1214,1285,0.92
1214,1295,0.92
1214,614,0.92
1214,1273,0.93
1214,2360,0.93
1214,643,0.94
1214,1924,0.95
1214,2223,0.95
1215,773,0.55
1215,2192,0.6
1215,1453,0.63
1215,326,0.64
1215,1585,0.64
1215,697,0.66
1215,1100,0.68
1215,1672,0.69
1215,535,0.69
1215,759,0.69
1215,290,0.72
1215,692,0.72
1215,26,0.74
1215,1791,0.74
1215,443,0.74
1215,1233,0.75
1215,367,0.75
1215,2337,0.75
1215,174,0.75
1215,661,0.76
1215,521,0.76
1215,2074,0.76
1215,1461,0.76
1215,352,0.77
1217,2213,0.62
1217,985,0.74
1217,1045,0.75
1217,1752,0.76
1217,1925,0.77
1217,1922,0.8
1217,2214,0.81
1217,547,0.82
1217,937,0.83
1217,1285,0.84
1217,1147,0.84
1217,1178,0.85
1217,1781,0.85
1217,992,0.85
1217,1284,0.86
1217,1044,0.86
1217,390,0.87
1217,2091,0.87
1217,2103,0.87
1217,1204,0.87
1217,366,0.87
1217,1717,0.87
1217,1087,0.87
1217,436,0.88
1220,1581,0.6
1220,197,0.6
1220,1420,0.63
1220,2252,0.65
1220,638,0.65
1220,1849,0.66
1220,1160,0.67
1220,1401,0.67
1220,391,0.68
1220,2170,0.69
1220,1452,0.7
1220,2018,0.7
1220,2176,0.7
1220,1045,0.7
1220,1633,0.7
1220,2178,0.71
1220,602,0.72
1220,1924,0.72
1220,1284,0.74
1220,1802,0.74
1220,2177,0.75
1220,1832,0.75
1220,1507,0.75
1222,1970,0.0
1222,334,0.76
1222,1265,0.76
1222,2216,0.76
1222,1607,0.79
1222,1621,0.83
1222,2184,0.93
1222,1404,0.95
1222,2302,0.96
1222,506,0.98
1222,2370,0.98
1222,1091,0.99
1222,770,1.02
1222,1568,1.04
1222,482,1.05
1222,1086,1.05
1222,1466,1.08
1222,182,1.09
1222,1054,1.1
1222,644,1.12
1222,469,1.13
1222,1000,1.13
1222,1972,1.13
1222,241,1.13
1223,1955,0.21
1223,998,0.43
1223,1129,0.57
1223,1068,0.7
1223,2262,0.71
1223,1434,0.73
1223,697,0.75
1223,692,0.75
1223,1750,0.75
1223,1488,0.75
1223,661,0.76
1223,2351,0.81
1223,2192,0.82
1223,1215,0.82
1223,1126,0.84
1223,1655,0.84
1223,139,0.85
1223,842,0.85
1223,824,0.86
1223,174,0.86
1223,1833,0.87
1223,2337,0.87
1223,26,0.88
1223,142,0.88
1225,232,0.95
1225,736,0.97
1225,491,1.04
1225,1943,1.06
1225,1874,1.11
1225,280,1.16
1225,220,1.17
1225,904,1.17
1225,1601,1.17
1225,513,1.17
1225,2312,1.19
1225,465,1.19
1225,2096,1.19
1225,2132,1.19
1225,1388,1.2
1225,864,1.21
1225,917,1.21
1225,2071,1.22
1225,2079,1.22
1225,1716,1.22
1225,1917,1.24
1225,2123,1.24
1225,2346,1.24
1225,2050,1.24
1227,1618,1.07
1227,1398,1.07
1227,165,1.09
1227,1911,1.11
1227,2230,1.14
1227,1999,1.14
1227,181,1.15
1227,2076,1.17
1227,928,1.17
1227,930,1.17
1227,941,1.17
1227,943,1.17
1227,635,1.18
1227,299,1.18
1227,1756,1.18
1227,1414,1.19
1227,175,1.2
1227,2229,1.2
1227,948,1.21
1227,938,1.22
1227,1636,1.22
1227,1844,1.22
1227,1934,1.22
1227,970,1.23
1228,1133,0.5
1228,1134,0.67
1228,1112,0.73
1228,1757,0.83
1228,1126,0.84
1228,1186,0.86
1228,1103,0.87
1228,1140,0.88
1228,1996,0.89
1228,661,0.9
1228,412,0.9
1228,1068,0.91
1228,2133,0.91
1228,692,0.94
1228,2351,0.95
1228,368,0.96
1228,2251,0.99
1228,1488,1.01
1228,407,1.01
1228,148,1.04
1228,1605,1.05
1228,875,1.06
1228,1820,1.06
1228,1301,1.07
1229,1177,0.5
1229,1246,0.5
1229,1399,0.73
1229,922,0.74
1229,1278,0.81
1229,2360,0.83
1229,254,0.85
1229,2242,0.85
1229,606,0.91
1229,1089,0.91
1229,1087,0.93
1229,1295,0.96
1229,1152,0.98
1229,1273,1.01
1229,1788,1.03
1229,366,1.06
1229,2054,1.08
1229,390,1.08
1229,1516,1.08
1229,1204,1.1
1229,1249,1.1
1229,1284,1.11
1229,2317,1.12
1229,1915,1.13
1231,909,0.08
1231,1803,0.73
1231,613,0.86
1231,1909,0.89
1231,1499,0.9
1231,7,0.91
1231,2308,0.91
1231,1924,0.92
1231,1605,0.92
1231,274,0.93
1231,2033,0.93
1231,317,0.94
1231,2022,0.95
1231,2348,0.95
1231,2368,0.95
1231,1294,0.95
1231,1748,0.96
1231,2334,0.96
1231,1576,0.96
1231,1452,0.96
1231,519,0.96
1231,1697,0.97
1231,2008,0.97
1231,1946,0.97
1232,2300,0.43
1232,2292,0.57
1232,2262,0.57
1232,1233,0.58
1232,2309,0.59
1232,1791,0.62
1232,2322,0.62
1232,263,0.65
1232,2033,0.67
1232,2320,0.68
1232,1643,0.69
1232,2337,0.69
1232,1856,0.7
1232,1388,0.7
1232,1839,0.71
1232,2071,0.71
1232,352,0.74
1232,1750,0.74
1232,1996,0.75
1232,1524,0.75
1232,1312,0.75
1232,2353,0.75
1232,1943,0.75
1232,2339,0.76
1233,313,0.45
1233,2033,0.46
1233,604,0.47
1233,1856,0.51
1233,1750,0.54
1233,2025,0.55
1233,1996,0.56
1233,2262,0.56
1233,2300,0.56
1233,1749,0.56
1233,1643,0.56
1233,875,0.57
1233,274,0.57
1233,352,0.57
1233,614,0.57
1233,148,0.57
1233,364,0.57
1233,1791,0.58
1233,1232,0.58
1233,1452,0.59
1233,1175,0.59
1233,2252,0.6
1233,1524,0.61
1233,1486,0.61
1236,299,0.58
1236,463,0.59
1236,849,0.64
1236,2350,0.69
1236,1570,0.73
1236,1805,0.73
1236,139,0.77
1236,2017,0.8
1236,1539,0.8
1236,1120,0.82
1236,326,0.83
1236,1439,0.83
1236,418,0.85
1236,12,0.86
1236,842,0.87
1236,1848,0.88
1236,459,0.89
1236,2052,0.91
1236,466,0.92
1236,1100,0.94
1236,522,0.95
1236,1466,0.95
1236,1538,0.96
1236,464,0.98
1237,1172,0.77
1237,2061,0.89
1237,951,0.95
1237,1538,1.02
1237,1004,1.03
1237,2135,1.03
1237,469,1.03
1237,639,1.05
1237,322,1.05
1237,327,1.06
1237,270,1.06
1237,1638,1.06
1237,2196,1.08
1237,921,1.08
1237,545,1.08
1237,700,1.09
1237,147,1.1
1237,196,1.11
1237,455,1.11
1237,546,1.12
1237,1118,1.14
1237,1144,1.14
1237,241,1.14
1237,326,1.14
1245,2050,0.95
1245,380,0.96
1245,2071,1.01
1245,1838,1.02
1245,1781,1.03
1245,491,1.03
1245,1285,1.04
1245,1301,1.04
1245,369,1.04
1245,2016,1.06
1245,1874,1.06
1245,2026,1.06
1245,1917,1.06
1245,2123,1.06
1245,1307,1.08
1245,1291,1.08
1245,689,1.08
1245,894,1.09
1245,1668,1.09
1245,679,1.09
1245,575,1.09
1245,2176,1.11
1245,274,1.11
1245,1839,1.12
1246,1177,0.0
1246,1229,0.5
1246,1278,0.59
1246,1087,0.6
1246,254,0.63
1246,2242,0.63
1246,1295,0.63
1246,922,0.65
1246,606,0.66
1246,2360,0.66
1246,1273,0.66
1246,1399,0.67
1246,1089,0.67
1246,390,0.69
1246,1152,0.7
1246,366,0.77
1246,1147,0.78
1246,2215,0.79
1246,1204,0.81
1246,2213,0.81
1246,1284,0.82
1246,2054,0.84
1246,2103,0.85
1246,1249,0.85
1248,890,0.47
1248,1471,0.73
1248,589,0.74
1248,443,0.77
1248,186,0.79
1248,692,0.81
1248,139,0.81
1248,2025,0.82
1248,352,0.82
1248,1396,0.83
1248,1831,0.83
1248,213,0.83
1248,535,0.83
1248,1512,0.84
1248,298,0.84
1248,337,0.84
1248,661,0.85
1248,875,0.86
1248,1848,0.86
1248,714,0.86
1248,1312,0.86
1248,1103,0.87
1248,2137,0.87
1248,1301,0.88
1249,1170,0.51
1249,2215,0.54
1249,1089,0.59
1249,922,0.68
1249,254,0.69
1249,2242,0.69
1249,2054,0.7
1249,1295,0.71
1249,1273,0.74
1249,2224,0.75
1249,2360,0.76
1249,1087,0.76
1249,1633,0.77
1249,1567,0.78
1249,1278,0.78
1249,1284,0.79
1249,894,0.81
1249,638,0.81
1249,1720,0.82
1249,1516,0.83
1249,1925,0.83
1249,390,0.84
1249,1061,0.84
1249,2355,0.85
1251,835,0.54
1251,2315,0.58
1251,2241,0.62
1251,1790,0.69
1251,1081,0.74
1251,184,0.74
1251,300,0.74
1251,950,0.79
1251,764,0.79
1251,1442,0.83
1251,203,0.84
1251,1659,0.85
1251,969,0.85
1251,1192,0.87
1251,2060,0.87
1251,406,0.89
1251,313,0.89
1251,804,0.92
1251,2066,0.92
1251,391,0.92
1251,679,0.94
1251,1337,0.94
1251,1148,0.94
1251,1947,0.94
